2026-03-21 19:21:11 | INFO | browser_agent.cli | OpenAI model=gpt-5-mini-2025-08-07 base_url=https://ru-2.gateway.nekocode.app/alpha/v1
2026-03-21 19:23:36 | DEBUG | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Content-Length', b'1136'), (b'Content-Type', b'application/json'), (b'Date', b'Sat, 21 Mar 2026 16:23:36 GMT'), (b'Vary', b'Origin'), (b'X-Ratelimit-Limit', b'300'), (b'X-Ratelimit-Remaining', b'294'), (b'X-Request-Id', b'6c5957d7-459f-478d-a2c4-79933fdfab69'), (b'X-Robots-Tag', b'noindex, nofollow')])
2026-03-21 19:23:36 | INFO | httpx | HTTP Request: POST https://ru-2.gateway.nekocode.app/alpha/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-21 19:23:36 | DEBUG | httpcore.http11 | receive_response_body.started request=<Request [b'POST']>
2026-03-21 19:23:36 | DEBUG | httpcore.http11 | receive_response_body.complete
2026-03-21 19:23:36 | DEBUG | httpcore.http11 | response_closed.started
2026-03-21 19:23:36 | DEBUG | httpcore.http11 | response_closed.complete
2026-03-21 19:23:36 | INFO | browser_agent.tools | TOOL type_text_to_field args={'description': 'Find in Eats', 'text': 'комбо вкус', 'press_enter': True}
2026-03-21 19:23:36 | INFO | browser_agent.tools | TOOL type_text_to_field result={"ok":true,"typed_via":"label/Find\\ in\\ Eats","pressed_enter":true,"url":"https://eda.yandex.ru/search?query=%D0%BA%D0%BE%D0%BC%D0%B1%D0%BE%20%D0%B2%D0%BA%D1%83%D1%81"}
2026-03-21 19:23:36 | DEBUG | browser_agent.openai | OpenAI request: model=gpt-5-mini-2025-08-07 messages=8 tools=True
2026-03-21 19:23:36 | DEBUG | httpcore.http11 | send_request_headers.started request=<Request [b'POST']>
2026-03-21 19:23:36 | DEBUG | httpcore.http11 | send_request_headers.complete
2026-03-21 19:23:36 | DEBUG | httpcore.http11 | send_request_body.started request=<Request [b'POST']>
2026-03-21 19:23:36 | DEBUG | httpcore.http11 | send_request_body.complete
2026-03-21 19:23:36 | DEBUG | httpcore.http11 | receive_response_headers.started request=<Request [b'POST']>
2026-03-21 19:23:38 | DEBUG | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Content-Length', b'1165'), (b'Content-Type', b'application/json'), (b'Date', b'Sat, 21 Mar 2026 16:23:38 GMT'), (b'Vary', b'Origin'), (b'X-Ratelimit-Limit', b'300'), (b'X-Ratelimit-Remaining', b'293'), (b'X-Request-Id', b'b47d03e6-e719-4fc7-b1b9-045f1bac08d0'), (b'X-Robots-Tag', b'noindex, nofollow')])
2026-03-21 19:23:38 | INFO | httpx | HTTP Request: POST https://ru-2.gateway.nekocode.app/alpha/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-21 19:23:38 | DEBUG | httpcore.http11 | receive_response_body.started request=<Request [b'POST']>
2026-03-21 19:23:38 | DEBUG | httpcore.http11 | receive_response_body.complete
2026-03-21 19:23:38 | DEBUG | httpcore.http11 | response_closed.started
2026-03-21 19:23:38 | DEBUG | httpcore.http11 | response_closed.complete
2026-03-21 19:23:38 | INFO | browser_agent.tools | TOOL get_current_page_snapshot args={'description': "Получаю результаты поиска по запросу 'комбо вкус'."}
2026-03-21 19:23:38 | INFO | browser_agent.tools | TOOL get_current_page_snapshot result={"url":"https://eda.yandex.ru/search?query=%D0%BA%D0%BE%D0%BC%D0%B1%D0%BE%20%D0%B2%D0%BA%D1%83%D1%81","title":"Get food and groceries delivered in 30+ minutes в Москве","viewport":{"w":1280,"h":800},"interactive":[{"tag":"a","role":null,"type":null,"name":null,"id":null,"href":"/moscow?shippingType=delivery","text":"Yandex Eats logo","aria_label":"Yandex Eats logo","placeholder":null,"disabled":f…
2026-03-21 19:23:38 | DEBUG | browser_agent.openai | OpenAI request: model=gpt-5-mini-2025-08-07 messages=10 tools=True
2026-03-21 19:23:38 | DEBUG | httpcore.http11 | send_request_headers.started request=<Request [b'POST']>
2026-03-21 19:23:38 | DEBUG | httpcore.http11 | send_request_headers.complete
2026-03-21 19:23:38 | DEBUG | httpcore.http11 | send_request_body.started request=<Request [b'POST']>
2026-03-21 19:23:38 | DEBUG | httpcore.http11 | send_request_body.complete
2026-03-21 19:23:38 | DEBUG | httpcore.http11 | receive_response_headers.started request=<Request [b'POST']>
2026-03-21 19:23:49 | DEBUG | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Content-Length', b'1203'), (b'Content-Type', b'application/json'), (b'Date', b'Sat, 21 Mar 2026 16:23:49 GMT'), (b'Vary', b'Origin'), (b'X-Ratelimit-Limit', b'300'), (b'X-Ratelimit-Remaining', b'292'), (b'X-Request-Id', b'2ec9b20f-d86e-4dd0-80ed-f4994b57d02d'), (b'X-Robots-Tag', b'noindex, nofollow')])
2026-03-21 19:23:49 | INFO | httpx | HTTP Request: POST https://ru-2.gateway.nekocode.app/alpha/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-21 19:23:49 | DEBUG | httpcore.http11 | receive_response_body.started request=<Request [b'POST']>
2026-03-21 19:23:49 | DEBUG | httpcore.http11 | receive_response_body.complete
2026-03-21 19:23:49 | DEBUG | httpcore.http11 | response_closed.started
2026-03-21 19:23:49 | DEBUG | httpcore.http11 | response_closed.complete
2026-03-21 19:23:49 | INFO | browser_agent.tools | TOOL find_element_and_click args={'description': 'Комбо ВкусВилл капучино 0.4 л и Чиабатта с курицей, моцареллой и омлетом'}
2026-03-21 19:23:49 | INFO | browser_agent.tools | TOOL find_element_and_click result={"ok":true,"clicked_via":"role=button/Комбо\\ ВкусВилл\\ капучино\\ 0\\.4\\ л\\ и\\ Чиабатта\\ с\\ курицей,\\ моцареллой\\ и\\ омлетом","url":"https://eda.yandex.ru/search?query=%D0%BA%D0%BE%D0%BC%D0%B1%D0%BE%20%D0%B2%D0%BA%D1%83%D1%81","title":"Get food and groceries delivered in 30+ minutes в Москве"}
2026-03-21 19:23:50 | INFO | browser_agent.tools | TOOL get_current_page_snapshot args={}
2026-03-21 19:23:50 | INFO | browser_agent.tools | TOOL get_current_page_snapshot result={"url":"https://eda.yandex.ru/search?query=%D0%BA%D0%BE%D0%BC%D0%B1%D0%BE%20%D0%B2%D0%BA%D1%83%D1%81","title":"Get food and groceries delivered in 30+ minutes в Москве","viewport":{"w":1280,"h":800},"interactive":[{"tag":"a","role":null,"type":null,"name":null,"id":null,"href":"/moscow?shippingType=delivery","text":"Yandex Eats logo","aria_label":"Yandex Eats logo","placeholder":null,"disabled":f…
2026-03-21 19:23:50 | DEBUG | browser_agent.openai | OpenAI request: model=gpt-5-mini-2025-08-07 messages=12 tools=True
2026-03-21 19:23:50 | DEBUG | httpcore.http11 | send_request_headers.started request=<Request [b'POST']>
2026-03-21 19:23:50 | DEBUG | httpcore.http11 | send_request_headers.complete
2026-03-21 19:23:50 | DEBUG | httpcore.http11 | send_request_body.started request=<Request [b'POST']>
2026-03-21 19:23:50 | DEBUG | httpcore.http11 | send_request_body.complete
2026-03-21 19:23:50 | DEBUG | httpcore.http11 | receive_response_headers.started request=<Request [b'POST']>
2026-03-21 19:23:52 | DEBUG | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Content-Length', b'1183'), (b'Content-Type', b'application/json'), (b'Date', b'Sat, 21 Mar 2026 16:23:52 GMT'), (b'Vary', b'Origin'), (b'X-Ratelimit-Limit', b'300'), (b'X-Ratelimit-Remaining', b'292'), (b'X-Request-Id', b'a7065b51-925f-48f6-8356-0310fa710f57'), (b'X-Robots-Tag', b'noindex, nofollow')])
2026-03-21 19:23:52 | INFO | httpx | HTTP Request: POST https://ru-2.gateway.nekocode.app/alpha/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-21 19:23:52 | DEBUG | httpcore.http11 | receive_response_body.started request=<Request [b'POST']>
2026-03-21 19:23:52 | DEBUG | httpcore.http11 | receive_response_body.complete
2026-03-21 19:23:52 | DEBUG | httpcore.http11 | response_closed.started
2026-03-21 19:23:52 | DEBUG | httpcore.http11 | response_closed.complete
2026-03-21 19:23:52 | INFO | browser_agent.tools | TOOL get_current_page_snapshot args={'description': 'Открываю карточку выбранного комбо, чтобы добавить в корзину.'}
2026-03-21 19:23:52 | INFO | browser_agent.tools | TOOL get_current_page_snapshot result={"url":"https://eda.yandex.ru/search?query=%D0%BA%D0%BE%D0%BC%D0%B1%D0%BE%20%D0%B2%D0%BA%D1%83%D1%81","title":"Get food and groceries delivered in 30+ minutes в Москве","viewport":{"w":1280,"h":800},"interactive":[{"tag":"a","role":null,"type":null,"name":null,"id":null,"href":"/moscow?shippingType=delivery","text":"Yandex Eats logo","aria_label":"Yandex Eats logo","placeholder":null,"disabled":f…
2026-03-21 19:23:53 | DEBUG | browser_agent.openai | OpenAI request: model=gpt-5-mini-2025-08-07 messages=14 tools=True
2026-03-21 19:23:53 | DEBUG | httpcore.http11 | send_request_headers.started request=<Request [b'POST']>
2026-03-21 19:23:53 | DEBUG | httpcore.http11 | send_request_headers.complete
2026-03-21 19:23:53 | DEBUG | httpcore.http11 | send_request_body.started request=<Request [b'POST']>
2026-03-21 19:23:53 | DEBUG | httpcore.http11 | send_request_body.complete
2026-03-21 19:23:53 | DEBUG | httpcore.http11 | receive_response_headers.started request=<Request [b'POST']>
2026-03-21 19:23:58 | DEBUG | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Content-Length', b'1079'), (b'Content-Type', b'application/json'), (b'Date', b'Sat, 21 Mar 2026 16:23:58 GMT'), (b'Vary', b'Origin'), (b'X-Ratelimit-Limit', b'300'), (b'X-Ratelimit-Remaining', b'291'), (b'X-Request-Id', b'ab2585cb-9509-4820-92ad-f6425b97dbb7'), (b'X-Robots-Tag', b'noindex, nofollow')])
2026-03-21 19:23:58 | INFO | httpx | HTTP Request: POST https://ru-2.gateway.nekocode.app/alpha/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-21 19:23:58 | DEBUG | httpcore.http11 | receive_response_body.started request=<Request [b'POST']>
2026-03-21 19:23:58 | DEBUG | httpcore.http11 | receive_response_body.complete
2026-03-21 19:23:58 | DEBUG | httpcore.http11 | response_closed.started
2026-03-21 19:23:58 | DEBUG | httpcore.http11 | response_closed.complete
2026-03-21 19:23:58 | INFO | browser_agent.tools | TOOL find_element_and_click args={'description': 'Order'}
2026-03-21 19:23:59 | DEBUG | browser_agent.openai | OpenAI request: model=gpt-5-mini-2025-08-07 messages=2 tools=False
2026-03-21 19:23:59 | DEBUG | httpcore.http11 | send_request_headers.started request=<Request [b'POST']>
2026-03-21 19:23:59 | DEBUG | httpcore.http11 | send_request_headers.complete
2026-03-21 19:23:59 | DEBUG | httpcore.http11 | send_request_body.started request=<Request [b'POST']>
2026-03-21 19:23:59 | DEBUG | httpcore.http11 | send_request_body.complete
2026-03-21 19:23:59 | DEBUG | httpcore.http11 | receive_response_headers.started request=<Request [b'POST']>
2026-03-21 19:24:08 | DEBUG | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Content-Length', b'1223'), (b'Content-Type', b'application/json'), (b'Date', b'Sat, 21 Mar 2026 16:24:08 GMT'), (b'Vary', b'Origin'), (b'X-Ratelimit-Limit', b'300'), (b'X-Ratelimit-Remaining', b'292'), (b'X-Request-Id', b'41283b28-5281-4a93-a9eb-0330c50554a7'), (b'X-Robots-Tag', b'noindex, nofollow')])
2026-03-21 19:24:08 | INFO | httpx | HTTP Request: POST https://ru-2.gateway.nekocode.app/alpha/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-21 19:24:08 | DEBUG | httpcore.http11 | receive_response_body.started request=<Request [b'POST']>
2026-03-21 19:24:08 | DEBUG | httpcore.http11 | receive_response_body.complete
2026-03-21 19:24:08 | DEBUG | httpcore.http11 | response_closed.started
2026-03-21 19:24:08 | DEBUG | httpcore.http11 | response_closed.complete
2026-03-21 19:24:08 | DEBUG | browser_agent.openai | OpenAI request: model=gpt-5-mini-2025-08-07 messages=2 tools=False
2026-03-21 19:24:08 | DEBUG | httpcore.http11 | send_request_headers.started request=<Request [b'POST']>
2026-03-21 19:24:08 | DEBUG | httpcore.http11 | send_request_headers.complete
2026-03-21 19:24:08 | DEBUG | httpcore.http11 | send_request_body.started request=<Request [b'POST']>
2026-03-21 19:24:08 | DEBUG | httpcore.http11 | send_request_body.complete
2026-03-21 19:24:08 | DEBUG | httpcore.http11 | receive_response_headers.started request=<Request [b'POST']>
2026-03-21 19:24:13 | DEBUG | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Content-Length', b'962'), (b'Content-Type', b'application/json'), (b'Date', b'Sat, 21 Mar 2026 16:24:13 GMT'), (b'Vary', b'Origin'), (b'X-Ratelimit-Limit', b'300'), (b'X-Ratelimit-Remaining', b'291'), (b'X-Request-Id', b'b91e32c6-a7d0-46f6-8ff1-c99abcec2897'), (b'X-Robots-Tag', b'noindex, nofollow')])
2026-03-21 19:24:13 | INFO | httpx | HTTP Request: POST https://ru-2.gateway.nekocode.app/alpha/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-21 19:24:13 | DEBUG | httpcore.http11 | receive_response_body.started request=<Request [b'POST']>
2026-03-21 19:24:13 | DEBUG | httpcore.http11 | receive_response_body.complete
2026-03-21 19:24:13 | DEBUG | httpcore.http11 | response_closed.started
2026-03-21 19:24:13 | DEBUG | httpcore.http11 | response_closed.complete
2026-03-21 19:24:13 | DEBUG | browser_agent.openai | OpenAI request: model=gpt-5-mini-2025-08-07 messages=2 tools=True
2026-03-21 19:24:13 | DEBUG | httpcore.http11 | send_request_headers.started request=<Request [b'POST']>
2026-03-21 19:24:13 | DEBUG | httpcore.http11 | send_request_headers.complete
2026-03-21 19:24:13 | DEBUG | httpcore.http11 | send_request_body.started request=<Request [b'POST']>
2026-03-21 19:24:13 | DEBUG | httpcore.http11 | send_request_body.complete
2026-03-21 19:24:13 | DEBUG | httpcore.http11 | receive_response_headers.started request=<Request [b'POST']>
2026-03-21 19:24:26 | DEBUG | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Content-Length', b'1317'), (b'Content-Type', b'application/json'), (b'Date', b'Sat, 21 Mar 2026 16:24:25 GMT'), (b'Vary', b'Origin'), (b'X-Ratelimit-Limit', b'300'), (b'X-Ratelimit-Remaining', b'291'), (b'X-Request-Id', b'4ffa0ae2-0b2f-469b-9b2e-845a10de143e'), (b'X-Robots-Tag', b'noindex, nofollow')])
2026-03-21 19:24:26 | INFO | httpx | HTTP Request: POST https://ru-2.gateway.nekocode.app/alpha/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-21 19:24:26 | DEBUG | httpcore.http11 | receive_response_body.started request=<Request [b'POST']>
2026-03-21 19:24:26 | DEBUG | httpcore.http11 | receive_response_body.complete
2026-03-21 19:24:26 | DEBUG | httpcore.http11 | response_closed.started
2026-03-21 19:24:26 | DEBUG | httpcore.http11 | response_closed.complete
2026-03-21 19:24:26 | INFO | browser_agent.tools | TOOL find_element_and_click args={'description': 'Комбо ВкусВилл капучино 0.4 л и Чиабатта с курицей, моцареллой и омлетом'}
2026-03-21 19:24:50 | INFO | browser_agent.tools | TOOL find_element_and_click result={"ok":true,"clicked_via":"label/Комбо|ВкусВилл|капучино|Чиабатта|курицей|моцареллой","url":"https://eda.yandex.ru/search?query=%D0%BA%D0%BE%D0%BC%D0%B1%D0%BE%20%D0%B2%D0%BA%D1%83%D1%81","title":"Get food and groceries delivered in 30+ minutes в Москве"}
2026-03-21 19:24:50 | INFO | browser_agent.tools | TOOL get_current_page_snapshot args={}
2026-03-21 19:24:51 | INFO | browser_agent.tools | TOOL get_current_page_snapshot result={"url":"https://eda.yandex.ru/search?query=%D0%BA%D0%BE%D0%BC%D0%B1%D0%BE%20%D0%B2%D0%BA%D1%83%D1%81","title":"Get food and groceries delivered in 30+ minutes в Москве","viewport":{"w":1280,"h":800},"interactive":[{"tag":"a","role":null,"type":null,"name":null,"id":null,"href":"/moscow?shippingType=delivery","text":"Yandex Eats logo","aria_label":"Yandex Eats logo","placeholder":null,"disabled":f…
2026-03-21 19:24:51 | DEBUG | browser_agent.openai | OpenAI request: model=gpt-5-mini-2025-08-07 messages=4 tools=True
2026-03-21 19:24:51 | DEBUG | httpcore.connection | close.started
2026-03-21 19:24:51 | DEBUG | httpcore.connection | close.complete
2026-03-21 19:24:51 | DEBUG | httpcore.connection | connect_tcp.started host='ru-2.gateway.nekocode.app' port=443 local_address=None timeout=5.0 socket_options=None
2026-03-21 19:24:51 | DEBUG | httpcore.connection | connect_tcp.complete return_value=<httpcore._backends.sync.SyncStream object at 0x75917be08800>
2026-03-21 19:24:51 | DEBUG | httpcore.connection | start_tls.started ssl_context=<ssl.SSLContext object at 0x75917c942550> server_hostname='ru-2.gateway.nekocode.app' timeout=5.0
2026-03-21 19:24:51 | DEBUG | httpcore.connection | start_tls.complete return_value=<httpcore._backends.sync.SyncStream object at 0x75917be080e0>
2026-03-21 19:24:51 | DEBUG | httpcore.http11 | send_request_headers.started request=<Request [b'POST']>
2026-03-21 19:24:51 | DEBUG | httpcore.http11 | send_request_headers.complete
2026-03-21 19:24:51 | DEBUG | httpcore.http11 | send_request_body.started request=<Request [b'POST']>
2026-03-21 19:24:51 | DEBUG | httpcore.http11 | send_request_body.complete
2026-03-21 19:24:51 | DEBUG | httpcore.http11 | receive_response_headers.started request=<Request [b'POST']>
2026-03-21 19:24:54 | DEBUG | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Content-Length', b'1272'), (b'Content-Type', b'application/json'), (b'Date', b'Sat, 21 Mar 2026 16:24:54 GMT'), (b'Vary', b'Origin'), (b'X-Ratelimit-Limit', b'300'), (b'X-Ratelimit-Remaining', b'295'), (b'X-Request-Id', b'045e9ee8-f680-42c5-9e19-af56524a8a42'), (b'X-Robots-Tag', b'noindex, nofollow')])
2026-03-21 19:24:54 | INFO | httpx | HTTP Request: POST https://ru-2.gateway.nekocode.app/alpha/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-21 19:24:54 | DEBUG | httpcore.http11 | receive_response_body.started request=<Request [b'POST']>
2026-03-21 19:24:54 | DEBUG | httpcore.http11 | receive_response_body.complete
2026-03-21 19:24:54 | DEBUG | httpcore.http11 | response_closed.started
2026-03-21 19:24:54 | DEBUG | httpcore.http11 | response_closed.complete
2026-03-21 19:24:54 | INFO | browser_agent.tools | TOOL get_current_page_snapshot args={'description': 'Получаю обновлённый снимок страницы, чтобы проверить открытую карточку комбо и найти кнопку «Order/Добавить».'}
2026-03-21 19:24:54 | INFO | browser_agent.tools | TOOL get_current_page_snapshot result={"url":"https://eda.yandex.ru/search?query=%D0%BA%D0%BE%D0%BC%D0%B1%D0%BE%20%D0%B2%D0%BA%D1%83%D1%81","title":"Get food and groceries delivered in 30+ minutes в Москве","viewport":{"w":1280,"h":800},"interactive":[{"tag":"button","role":null,"type":null,"name":null,"id":null,"href":null,"text":"Комбо ВкусВилл капучино 0.4 л и Чиабатта с курицей, моцареллой и омлетом, кафе, 392, 615g","aria_label"…
2026-03-21 19:24:55 | DEBUG | browser_agent.openai | OpenAI request: model=gpt-5-mini-2025-08-07 messages=6 tools=True
2026-03-21 19:24:55 | DEBUG | httpcore.http11 | send_request_headers.started request=<Request [b'POST']>
2026-03-21 19:24:55 | DEBUG | httpcore.http11 | send_request_headers.complete
2026-03-21 19:24:55 | DEBUG | httpcore.http11 | send_request_body.started request=<Request [b'POST']>
2026-03-21 19:24:55 | DEBUG | httpcore.http11 | send_request_body.complete
2026-03-21 19:24:55 | DEBUG | httpcore.http11 | receive_response_headers.started request=<Request [b'POST']>
